stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay
MILANO CENTRALE,REG,Fri,3.541850220264317,2.0,205,2270,775,457,173
MILANO DATEO,REG,Fri,4.118295589988081,3.0,344,3356,1442,827,242
MILANO PORTA VITTORIA,REG,Fri,2.2142431466030987,1.0,344,3356,922,530,160
MILANO S. CRISTOFORO,REG,Fri,1.5035971223021583,-1.0,101,973,214,138,63
MILANO VENEZIA,REG,Fri,4.218116805721096,3.0,344,3356,1470,832,245
MILITELLO,REG,Fri,1.6341463414634145,-1.0,8,41,7,4,4
MINUCCIANO - PIEVE - CASOLA,REG,Fri,0.9401408450704225,1.0,30,284,39,20,3
MODENA,REG,Fri,1.8850129198966408,0.0,135,1548,338,208,96
MODICA,REG,Fri,2.902097902097902,1.0,15,143,41,31,17
MOLA DI BARI,REG,Fri,2.3512396694214877,1.0,83,726,168,94,38
MOLINO DEL PALLONE,REG,Fri,2.4662162162162162,2.0,12,148,26,8,3
MOLTENO,REG,Fri,2.7336601307189543,2.0,51,612,204,99,18
MONCALIERI,REG,Fri,1.5270448548812665,1.0,146,1516,254,82,14
MONDOVI`,REG,Fri,1.049462365591398,0.0,39,465,55,28,16
MONEGLIA,REG,Fri,9.0,3.0,2,2,1,1,1
MONFALCONE,REG,Fri,1.0445765230312036,0.0,132,1346,175,88,31
MONOPOLI,REG,Fri,2.344763670064875,1.0,113,1079,238,129,43
MONTEBELLUNA,REG,Fri,1.7356828193832599,1.0,63,454,49,13,4
MONTECARLO SAN SALVATORE,REG,Fri,3.0232558139534884,3.0,25,258,105,69,23
MONTECHIARO DENICE,REG,Fri,3.924882629107981,3.0,23,213,105,55,7
MONTEPAONE - MONTAURO,REG,Fri,2.4107142857142856,2.0,5,56,16,9,2
MONZA SOBBORGHI,REG,Fri,3.2515463917525773,2.0,40,485,134,65,21
MONZONE-M.DEI BANCHI-ISOLANO,REG,Fri,3.21455938697318,2.0,28,261,79,34,3
MORANO SUL PO,REG,Fri,1.563467492260062,1.0,27,323,65,29,2
MORI,REG,Fri,24.0,24.0,1,1,1,1,1
MORTARA,REG,Fri,3.220779220779221,2.0,80,616,212,127,37
MOTTA S. DAMIANO,REG,Fri,4.387453874538745,2.0,22,271,104,69,36
MULINETTI,REG,Fri,4.0,4.0,1,1,1,0,0
MUSSOTTO,REG,Fri,0.8268156424581006,0.0,34,358,19,11,3
NAPOLI CAMPI FLEGREI,REG,Fri,0.4379310344827586,0.0,25,290,26,11,4
NICORVO,REG,Fri,4.5464684014869885,4.0,22,269,142,59,9
NOALE SCORZE`,REG,Fri,0.5685279187817259,1.0,64,788,82,31,8
NOCERA INFERIORE,REG,Fri,1.1877729257641922,1.0,25,229,33,16,5
NOCERA SUPERIORE,REG,Fri,0.43700787401574803,0.0,23,254,10,5,2
NOCERA UMBRA,REG,Fri,1.913978494623656,1.0,18,186,39,21,9
NOVARA MONTALBANO FURNARI,REG,Fri,2.442105263157895,2.0,16,190,44,25,5
NOVARA NORD,REG,Fri,0.0045662100456621,0.0,32,219,0,0,0
OLEGGIO,REG,Fri,2.718232044198895,2.0,28,181,39,15,5
OLGIATE-CALCO-BRIVIO,REG,Fri,3.362047440699126,1.0,69,801,208,126,53
ORA,REG,Fri,9.0,9.0,5,6,5,4,2
ORDONA,REG,Fri,4.148514851485149,2.0,9,101,42,25,8
ORISTANO,REG,Fri,0.06688963210702341,-1.0,38,299,37,22,12
OSCHIRI,REG,Fri,1.7313432835820894,1.0,27,201,29,23,9
OSPITALETTO MANTOVANO,REG,Fri,7.216216216216216,4.0,6,74,46,30,17
OSPITALETTO TRAVAGLIATO,REG,Fri,2.810012836970475,1.0,64,779,172,97,39
OSTERIA NUOVA,REG,Fri,3.1127633209417596,2.0,78,807,221,143,51
OSTIA PARMENSE,REG,Fri,3.497159090909091,2.0,30,352,122,84,30
P.M. BADESSE,REG,Fri,2.283746556473829,1.0,36,363,89,49,11
PABILLONIS,REG,Fri,7.0,7.0,1,1,1,1,0
PADERNO ROBBIATE,REG,Fri,6.491017964071856,6.0,40,501,356,255,74
PADIGLIONE,REG,Fri,0.3609022556390977,0.0,57,532,64,20,7
PAESE CASTAGNOLE,REG,Fri,2.9393939393939394,3.0,41,297,70,16,1
PAGANICA,REG,Fri,0.9931506849315068,1.0,29,292,28,11,2
PALAZZOLO VERCELLESE,REG,Fri,3.20679012345679,3.0,27,324,107,36,4
PALERMO NOTARBARTOLO,REG,Fri,-0.9204284621270085,-1.0,142,1307,24,13,8
PARCO LEONARDO,REG,Fri,2.7220026350461133,2.0,126,1518,388,122,24
PARONA LOMELLINA,REG,Fri,3.0430711610486894,2.0,54,534,178,100,34
PAULILATINO,REG,Fri,-1.7258064516129032,-2.0,7,62,3,1,0
PAVONA,REG,Fri,2.6152542372881356,2.0,63,590,172,83,12
PC. MEANA,REG,Fri,1.1889400921658986,0.0,55,434,81,44,14
PERCA,REG,Fri,1.1919191919191918,0.0,9,99,8,6,4
PERI,REG,Fri,5.514666666666667,4.0,34,375,208,146,54
PESCARA TRIBUNALE,REG,Fri,1.7722772277227723,1.0,26,303,60,32,6
PESCIA,REG,Fri,2.9250764525993884,2.0,65,654,239,154,38
PESCINA,REG,Fri,2.9761904761904763,1.0,8,42,9,6,1
PESCOCANALE,REG,Fri,0.5,0.0,2,2,0,0,0
PIANA,REG,Fri,3.7981220657276995,3.0,23,213,83,67,10
PIANO D`ORTA BOLOGNANO,REG,Fri,4.662790697674419,4.0,9,86,55,18,2
PIAZZA AL SERCHIO,REG,Fri,0.8588588588588588,0.0,35,333,45,26,7
PIEDIMONTE-V.S.L.-AQUINO,REG,Fri,1.1502890173410405,1.0,64,519,42,28,9
PIEVE SALICETO,REG,Fri,4.0,4.0,1,1,1,0,0
PIOMBINO BINARI MARE,REG,Fri,0.2909090909090909,0.0,9,55,2,0,0
PISOGNE,REG,Fri,0.013422818791946308,0.0,22,149,0,0,0
PISTOIA OVEST,REG,Fri,0.7,0.0,12,150,7,3,3
PLOAGHE,REG,Fri,2.07,2.0,31,200,50,13,4
POGGIO RENATICO,REG,Fri,3.988372093023256,2.0,42,430,165,94,37
POLIGNANO A MARE,REG,Fri,2.548780487804878,1.0,84,738,167,98,34
POLLINA,REG,Fri,-0.11764705882352941,-1.0,20,204,21,12,7
PONTE A MORIANO,REG,Fri,3.872670807453416,3.0,34,322,133,62,17
PONTE DI PIAVE,REG,Fri,1.2007575757575757,0.0,22,264,30,19,7
PONTE S.PIETRO,REG,Fri,4.667781493868451,3.0,74,897,374,249,66
PONTE TICINO,REG,Fri,0.03333333333333333,0.0,30,30,0,0,0
PONTECAGNANO,REG,Fri,2.892929292929293,2.0,48,495,148,87,30
PONTECCHIO MARCONI,REG,Fri,2.111111111111111,2.0,5,63,16,5,0
PONTELAGOSCURO,REG,Fri,2.8016528925619837,1.0,10,121,37,25,4
PONTI,REG,Fri,4.084507042253521,4.0,23,213,111,60,7
PONTIDA,REG,Fri,4.523929471032746,3.0,32,397,162,91,25
PORDENONE,REG,Fri,0.5315315315315315,-1.0,73,777,100,60,14
PORTO S. GIORGIO FERMO,REG,Fri,3.1239092495636998,1.0,57,573,165,100,35
PORTO TORRES,REG,Fri,0.5483870967741935,0.0,14,124,9,5,1
PORTO VALTRAVAGLIA,REG,Fri,3.9245810055865924,3.0,32,358,154,97,16
PORTOMAGGIORE,REG,Fri,2.5482954545454546,1.0,36,352,65,34,17
POVO,REG,Fri,2.7384615384615385,2.0,16,195,56,25,6
POZZUOLO MARTESANA,REG,Fri,7.0,3.0,2,2,1,1,1
PRAJA AJETA TORTORA,REG,Fri,2.4891640866873064,1.0,32,323,82,55,21
PRATA CAMPORTACCIO,REG,Fri,1.4839572192513368,1.0,32,374,46,14,3
PRATO CENTRALE,REG,Fri,0.5563463819691578,-1.0,163,1686,210,119,38
PRATOLA PELIGNA,REG,Fri,0.6273972602739726,0.0,40,365,31,11,5
PRATOLA PELIGNA SUPERIORE,REG,Fri,3.814432989690722,6.0,29,291,155,148,9
PREGANZIOL,REG,Fri,11.75,11.0,4,4,3,3,3
PROVAGLIO - TIMOLINE,REG,Fri,0.007352941176470588,0.0,32,272,0,0,0
PUNTA RAISI,REG,Fri,1.224622030237581,1.0,56,463,40,10,4
QUARTESANA,REG,Fri,-0.0440251572327044,0.0,18,159,10,5,2
QUATTRO VENTI,REG,Fri,2.177036561898653,1.0,148,1559,252,92,31
QUERO VAS,REG,Fri,2.202185792349727,2.0,26,183,26,6,0
QUISTELLO,REG,Fri,3.225806451612903,1.0,14,124,36,24,10
RAPALLO,REG,Fri,6.384615384615385,5.0,11,13,9,5,3
RHO,REG,Fri,3.342245989304813,3.0,181,1870,692,371,85
RIETI,REG,Fri,3.334319526627219,2.0,37,338,121,61,16
RIMINIFIERA,REG,Fri,2.7142857142857144,2.0,28,28,8,3,0
RIONERO ATELLA RIPACANDITA,REG,Fri,4.112676056338028,3.0,35,355,150,91,23
RIPAFRATTA,REG,Fri,2.636080870917574,2.0,68,643,166,72,17
ROBBIO,REG,Fri,3.4407407407407407,3.0,22,270,116,36,11
ROBECCO-PONTEVICO,REG,Fri,3.6831168831168832,2.0,31,385,127,65,27
ROCCA DI FONDI,REG,Fri,2.0745341614906834,1.0,19,161,28,12,8
ROCCELLA JONICA,REG,Fri,2.9688385269121813,1.0,35,353,127,82,27
ROCCHETTA S.ANT.LAC.,REG,Fri,1.9384615384615385,1.0,6,65,23,14,4
ROMA S.PIETRO,REG,Fri,0.9973172367538564,0.0,272,2982,368,152,60
ROMA TIBURTINA PIAZZALE EST,REG,Fri,-0.6666666666666666,-1.0,41,453,16,9,4
ROMANO,REG,Fri,3.8532219570405726,1.0,72,838,232,159,81
ROSARNO,REG,Fri,0.5,0.0,44,482,50,34,10
ROSOLINI,REG,Fri,2.642857142857143,1.0,14,140,41,28,17
ROTTOFRENO,REG,Fri,22.0,12.0,2,2,2,2,2
ROVELLASCA - MANERA,REG,Fri,0.002902757619738752,0.0,58,689,0,0,0
ROVERETO,REG,Fri,3.074725274725275,2.0,81,910,327,185,64
ROVIANO,REG,Fri,0.968609865470852,0.0,22,223,31,18,6
S. CRISTINA E BISSONE,REG,Fri,7.182156133828996,6.0,22,269,185,135,53
S. EUROSIA,REG,Fri,1.6684073107049608,1.0,46,383,37,15,7
S. GIULIANO MILANESE,REG,Fri,0.5691699604743083,-1.0,65,506,66,24,4
S. GIULIANO PIACENTINO,REG,Fri,3.482142857142857,2.0,17,168,52,25,9
S. STINO DI LIVENZA,REG,Fri,2.2216035634743876,1.0,76,898,161,90,32
S. VINCENZO,REG,Fri,2.1460446247464504,1.0,53,493,123,62,21
S.AGATA M.,REG,Fri,0.33246753246753247,-1.0,40,385,68,36,10
S.ALESSIO SICULO FORZA D`AGRO`,REG,Fri,4.061855670103093,2.0,31,291,110,70,23
S.ANDREA DELL`JONIO,REG,Fri,11.0,11.0,1,1,1,1,1
S.ANTONIO MANTOVANO,REG,Fri,2.6510903426791277,2.0,27,321,84,52,20
S.BIAGIO,REG,Fri,3.6,2.0,11,125,41,24,2
S.CATERINA DELL`JONIO,REG,Fri,4.360655737704918,5.0,6,61,36,26,7
S.CRISTOFORO AL LAGO-ISCHIA,REG,Fri,4.358974358974359,3.0,16,195,82,48,8
S.CROCE DEL LAGO,REG,Fri,2.112676056338028,2.0,23,213,41,14,2
S.DEMETRIO DE` VESTINI,REG,Fri,1.821917808219178,2.0,29,292,61,17,2
S.GIULIANO PIEMONTE,REG,Fri,1.8255813953488371,1.0,18,172,30,11,4
S.GIULIANO TERME,REG,Fri,1.4801136363636365,1.0,75,704,135,64,16
S.LAZZARO,REG,Fri,3.7555555555555555,4.0,5,45,25,8,0
S.LORENZO COLLI,REG,Fri,0.6275695284159613,0.0,69,827,37,15,5
S.LORENZO MAGGIORE,REG,Fri,4.131147540983607,2.0,13,122,44,29,17
S.PATRIZIO,REG,Fri,6.708333333333333,5.0,4,48,27,18,7
S.PIERO A SIEVE,REG,Fri,1.9521829521829521,1.0,47,481,80,50,15
S.PIETRO IN CASALE,REG,Fri,1.859106529209622,1.0,77,873,180,108,46
S.VINCENZO V.R.,REG,Fri,0.6666666666666666,0.0,3,3,0,0,0
SAIRANO,REG,Fri,6.304832713754647,4.0,25,269,177,97,17
SALANDRA,REG,Fri,6.36,4.0,4,50,26,21,8
SALBERTRAND,REG,Fri,2.0368663594470044,1.0,55,434,64,35,14
SALERNO IRNO,REG,Fri,2.3333333333333335,1.0,2,3,1,1,0
SALINE DI REGGIO,REG,Fri,1.8843683083511777,1.0,39,467,75,35,7
SALONE,REG,Fri,0.6935064935064935,0.0,35,385,45,25,4
SAMOGGIA,REG,Fri,4.131465517241379,2.0,39,464,156,98,43
SAMPIERI,REG,Fri,3.8559322033898304,2.0,12,118,43,29,13
SAN MARCO D`ALUNZIO T.,REG,Fri,2.4082397003745317,1.0,27,267,55,25,8
SANNAZZARO,REG,Fri,4.819787985865724,3.0,26,283,134,69,17
SANTA SEVERA,REG,Fri,1.7610789980732178,1.0,47,519,87,37,8
SANTO STEFANO DI CAMASTRA,REG,Fri,0.7507507507507507,-1.0,35,333,43,26,10
SANTOPADRE,REG,Fri,1.0,1.0,3,3,0,0,0
SAPRI,REG,Fri,1.5439093484419264,0.0,35,353,72,42,19
SASSO MARCONI,REG,Fri,1.8433566433566433,1.0,64,715,105,30,11
SASSONE,REG,Fri,3.007594936708861,3.0,37,395,117,38,5
SAVIGLIANO,REG,Fri,2.8623265741728923,1.0,98,937,203,112,42
SCALETTA ZANCLEA,REG,Fri,4.864686468646864,2.0,45,303,106,74,30
SCICLI,REG,Fri,4.17948717948718,2.0,12,117,44,31,14
SCORCETOLI,REG,Fri,9.444444444444445,6.0,3,18,13,10,3
SCURCOLA MARSICANA,REG,Fri,1.3061224489795917,-1.0,5,49,5,3,2
SERIATE,REG,Fri,3.094017094017094,2.0,40,468,95,50,22
SERMIDE,REG,Fri,3.7880794701986753,3.0,17,151,55,33,10
SERRAVALLE,REG,Fri,3.0,3.0,1,1,0,0,0
SERRAVALLE PISTOIESE,REG,Fri,3.8786764705882355,3.0,28,272,117,63,23
SESTO CALENDE,REG,Fri,3.1843393148450243,2.0,60,613,213,120,33
SESTO S. GIOVANNI,REG,Fri,3.4598635034124148,2.0,296,3077,1110,676,212
SETTIMO,REG,Fri,2.5,2.0,77,864,230,103,11
SICIGNANO DEGLI ALBURNI,REG,Fri,2.6588235294117646,2.0,8,85,25,18,4
SIPICCIANO,REG,Fri,2.7916666666666665,1.0,18,216,39,26,13
SISTIANA,REG,Fri,1.4281767955801106,1.0,46,362,43,19,7
SOLAGNA,REG,Fri,3.4327485380116958,3.0,14,171,49,12,5
SOLARUSSA,REG,Fri,0.18,0.0,6,50,3,2,0
SOLERO,REG,Fri,1.7592592592592593,1.0,17,162,31,9,2
SOLIGNANO,REG,Fri,14.9,9.0,8,10,8,7,5
SONDRIO,REG,Fri,3.903587443946188,2.0,36,446,142,88,43
SPARANISE,REG,Fri,2.954233409610984,1.0,46,437,113,62,27
SPOLETO,REG,Fri,2.65374677002584,1.0,37,387,96,58,32
STELLATA FICAROLO,REG,Fri,0.0,0.0,1,1,0,0,0
STREVI,REG,Fri,4.241206030150754,4.0,21,199,113,64,5
STRIGNO,REG,Fri,3.912280701754386,3.0,14,171,76,28,7
SULZANO,REG,Fri,0.00641025641025641,0.0,22,156,0,0,0
TARANTO,REG,Fri,-0.4353312302839117,-2.0,28,317,27,16,13
TARVISIO BOSCOVERDE,REG,Fri,0.8372093023255814,0.0,10,43,5,2,2
TEANO,REG,Fri,2.778781038374718,1.0,46,443,111,59,25
TELESE CERRETO,REG,Fri,5.338645418326693,3.0,26,251,115,94,45
TERAMO,REG,Fri,1.3608695652173912,1.0,22,230,21,10,4
TERME VIGLIATORE,REG,Fri,6.0,6.0,1,1,1,1,0
TERMINI IMERESE,REG,Fri,0.1268939393939394,-1.0,109,1056,107,59,30
TERNI,REG,Fri,0.42822966507177035,-1.0,49,418,68,38,12
TERONTOLA CORTONA,REG,Fri,3.7877906976744184,3.0,63,688,286,161,48
TIRANO,REG,Fri,2.9760479041916166,-1.0,14,167,36,29,21
TITO,REG,Fri,1.04,0.0,5,50,3,1,1
TORINO LINGOTTO,REG,Fri,1.1051619108688682,1.0,291,3119,488,214,47
TORRAZZA P.,REG,Fri,2.963380281690141,2.0,36,355,118,68,18
TORRE MELISSA,REG,Fri,4.257009345794392,4.0,19,214,117,62,11
TORTONA,REG,Fri,3.2893175074183976,2.0,63,674,224,132,46
TREVIGNANO SIGNORESSA,REG,Fri,3.3973063973063975,3.0,41,297,124,36,2
TRICESIMO - SAN PELAGIO,REG,Fri,5.0,5.0,1,1,1,0,0
TRIVIGNO,REG,Fri,1.8,0.0,4,50,12,6,3
UGOVIZZA VALBRUNA,REG,Fri,0.47619047619047616,-1.0,18,84,4,3,2
URAS MOGORO,REG,Fri,2.5355805243445695,1.0,38,267,64,33,11
VALDAORA - ANTERSELVA,REG,Fri,0.09090909090909091,-1.0,9,99,5,5,3
VALENZA,REG,Fri,3.0972222222222223,2.0,75,792,278,160,33
VALLE LOMELLINA,REG,Fri,3.13265306122449,2.0,32,294,97,55,17
VALMONTONE,REG,Fri,2.9374301675977654,2.0,96,895,209,78,14
VANDOIES,REG,Fri,1.2551020408163265,1.0,9,98,8,3,1
VAPRIO D`AGOGNA,REG,Fri,5.080645161290323,3.0,6,62,28,18,6
VARALLO POMBIA,REG,Fri,2.8502994011976046,2.0,14,167,30,16,5
VARAZZE,REG,Fri,1.8016241299303943,1.0,103,862,121,72,24
VARESE CASBENO,REG,Fri,0.0023923444976076554,0.0,35,418,0,0,0
VARIGNANA,REG,Fri,5.615671641791045,4.0,52,536,336,196,52
VENEGONO SUP. - CASTIGLIO,REG,Fri,0.001953125,0.0,48,512,0,0,0
VENEZIA CARPENEDO,REG,Fri,9.875,9.0,7,8,7,7,3
VENEZIA SANTA LUCIA,REG,Fri,0.5188203337213815,0.0,230,2577,283,109,57
VERBANIA-PALLANZA,REG,Fri,1.8863636363636365,1.0,45,440,109,63,24
VERDELLO DALMINE,REG,Fri,1.6217948717948718,1.0,111,1248,160,90,33
VEROLENGO,REG,Fri,2.574074074074074,2.0,27,324,105,25,3
VERONA PORTA NUOVA,REG,Fri,1.0070367474589523,1.0,119,1279,351,221,78
VERONA PORTA VESCOVO,REG,Fri,2.286764705882353,2.0,81,816,234,144,51
VESPOLATE,REG,Fri,2.7928286852589643,2.0,28,251,59,27,12
VIBO MARINA,REG,Fri,3.2471264367816093,3.0,16,174,62,29,6
VICENZA,REG,Fri,0.010218978102189781,0.0,132,1370,213,107,34
VICOFERTILE,REG,Fri,2.953416149068323,2.0,29,322,83,47,18
VIGNA DI VALLE,REG,Fri,3.828488372093023,3.0,30,344,129,54,7
VIGNALE,REG,Fri,2.065868263473054,1.0,14,167,31,13,4
VIGODARZERE,REG,Fri,0.22010398613518198,0.0,53,577,35,14,7
VILLA BONELLI,REG,Fri,2.745751633986928,2.0,127,1530,368,128,25
VILLABASSA - BRAIES,REG,Fri,-0.030303030303030304,0.0,9,99,8,4,3
VILLADOSSOLA,REG,Fri,1.9375,1.0,18,176,26,11,3
VILLALBA,REG,Fri,0.8979591836734694,0.0,10,98,13,7,2
VILLAMASSARGIA DOMUSNOVAS,REG,Fri,-1.0432835820895523,-2.0,69,670,18,12,8
VILLANOVA,REG,Fri,0.46336206896551724,0.0,39,464,42,15,2
VILLANOVA D`ARDENGHI,REG,Fri,4.624161073825503,4.0,25,298,194,61,10
VILLASANTA,REG,Fri,2.2845360824742267,1.0,40,485,118,50,16
