stop_name,train_class,day_of_week,avg_arrival_delay,median_arrival_delay,count_trains,count_stops,count_3m_delay,count_5m_delay,count_10m_delay,stop_lat,stop_lon
CAMUCIA CORTONA,REG,Fri,3.9056939501779357,3.0,52,562,221,132,39,43.261104,11.971245
CANCELLO,REG,Fri,3.3563084112149535,2.0,84,856,242,139,51,40.993063,14.418877
CANCELLO ARNONE,REG,Fri,2.1333333333333333,1.0,15,180,35,21,10,41.063369,14.02901
CANDELO,REG,Fri,1.9285714285714286,1.0,14,14,1,1,1,45.547433,8.100103
CANDIA CANAVESE,REG,Fri,2.9577039274924473,2.0,31,331,88,39,17,45.329824,7.891819
CANDIOLO,REG,Fri,4.436567164179104,4.0,46,536,279,180,16,44.961155,7.598973
CAPACI,REG,Fri,10.5,11.0,4,4,4,3,3,38.171794,13.232398
CAPANNELLE,REG,Fri,2.058466211085801,2.0,130,1317,290,116,20,41.830713,12.568884
CARAVAGGIO,REG,Fri,4.553775743707094,2.0,43,437,163,119,52,45.491158,9.637723
CARBONA,REG,Fri,2.789473684210526,2.0,10,114,32,3,1,44.246876,11.09618
CARBONIA SERBARIU,REG,Fri,-0.17679558011049723,-1.0,18,181,7,4,0,39.169508,8.509186
CARNATE USMATE,REG,Fri,2.7185454545454544,1.0,117,1375,380,250,92,45.653072,9.375089
CARNIA,REG,Fri,-1.1222222222222222,-2.0,27,180,4,4,1,46.373634,13.132847
CARONNO PERTUSELLA,REG,Fri,1.0809968847352025,1.0,31,321,32,9,2,,
CARPANE`VALSTAGNA,REG,Fri,2.3216374269005846,1.0,14,171,24,11,5,45.860128,11.661183
CARPI,REG,Fri,1.1298932384341638,0.0,47,562,92,38,13,44.782919,10.891952
CARRARA AVENZA,REG,Fri,12.071428571428571,10.0,9,14,13,12,7,44.051239,10.062927
CASALBORDINO POLLUTRI,REG,Fri,14.0,14.0,1,1,1,1,1,42.193653,14.633045
CASALBUTTANO,REG,Fri,3.7367256637168142,1.0,44,452,144,99,47,45.255398,9.962361
CASALECCHIO DI RENO,REG,Fri,3.075177304964539,3.0,63,705,232,89,11,44.474298,11.276097
CASALETTO VAPRIO,REG,Fri,5.207762557077626,3.0,43,438,193,136,52,45.408641,9.631746
CASANOVA KAISERAU,REG,Fri,1.7659033078880406,1.0,35,393,68,20,5,,
CASARSA,REG,Fri,1.6799568965517242,1.0,86,928,173,72,16,45.953002,12.8406
CASCINA,REG,Fri,2.8672897196261684,2.0,52,535,161,81,20,43.674542,10.545225
CASLETTO-ROGENO,REG,Fri,3.0517241379310347,2.0,15,174,51,20,3,45.786028,9.275375
CASTAGNETO CARDUCCI,REG,Fri,4.857142857142857,5.0,5,7,4,3,0,43.16816,10.56399
CASTEL GANDOLFO,REG,Fri,0.7804295942720764,0.0,39,419,70,11,1,41.746946,12.652266
CASTEL LAGOPESOLE,REG,Fri,3.5887323943661973,2.0,35,355,102,48,19,40.787682,15.758093
CASTEL S.ANGELO,REG,Fri,3.870848708487085,3.0,31,271,100,58,18,42.379666,13.017612
CASTELFRANCO D'EMILIA,REG,Fri,3.5075075075075075,2.0,84,999,300,200,81,44.597381,11.056408
CASTELLANZA,REG,Fri,0.7192192192192193,0.0,85,666,33,9,1,,
CASTELLEONE,REG,Fri,5.349557522123894,3.0,44,452,204,137,64,45.301826,9.76779
CASTELLUCCHIO,REG,Fri,5.122448979591836,3.0,27,343,154,109,52,45.144293,10.64749
CASTELMAGGIORE,REG,Fri,3.1237721021611002,2.0,49,509,152,87,32,44.576055,11.366901
CASTELPLANIO CUPRAMONTANA,REG,Fri,1.0565610859728507,0.0,41,442,64,29,12,43.481403,13.084733
CASTELVETRO,REG,Fri,1.3833333333333333,1.0,18,180,24,16,6,45.100095,9.982181
CASTIGLION DEL LAGO,REG,Fri,3.421545667447307,3.0,40,427,160,79,24,43.123195,12.032077
CASTIGLION FIORENTINO,REG,Fri,3.784697508896797,3.0,52,562,221,132,41,43.34075,11.914362
CASTIGLIONCELLO,REG,Fri,5.142857142857143,4.0,10,14,8,4,2,43.404619,10.414354
CASTIONE DEI MARCHESI,REG,Fri,3.128205128205128,2.0,15,156,36,16,7,44.915157,10.044449
CASTRONNO,REG,Fri,3.0190703218116806,2.0,71,839,213,116,47,45.74524,8.810302
CATENANUOVA,REG,Fri,4.074468085106383,1.0,15,94,24,13,9,37.562026,14.688263
CAVA MANARA,REG,Fri,5.442048517520216,3.0,30,371,181,122,34,45.144867,9.115332
CELANO-OVINDOLI,REG,Fri,0.9545454545454546,0.0,10,44,6,2,1,42.076999,13.543398
CENTOLA,REG,Fri,8.0,3.0,2,2,1,1,1,40.090672,15.34674
CERLANO LAGHETTO,REG,Fri,1.421195652173913,0.0,37,368,65,44,16,,
CERTALDO,REG,Fri,3.2635983263598325,2.0,68,717,251,128,28,43.547124,11.037711
CERTOSA DI PAVIA,REG,Fri,3.6282660332541568,3.0,71,842,347,177,27,45.256927,9.154456
CESANO DI ROMA,REG,Fri,2.1416454622561494,2.0,112,1179,229,69,28,42.061833,12.326669
CESANO MADERNO,REG,Fri,0.033446437227338824,0.0,217,2063,67,42,18,,
CESENA,REG,Fri,0.6705882352941176,-1.0,65,765,139,94,36,44.145449,12.24964
CHAMBAVE,REG,Fri,-1.0,-1.0,1,1,0,0,0,45.744163,7.557301
CHIASSO,REG,Fri,0.3071253071253071,-2.0,67,814,136,92,46,45.830736,9.03421
CHIAVARI,REG,Fri,2.203125,1.0,107,960,210,117,31,44.315156,9.322464
CHIUSI C.T.,REG,Fri,2.2193784277879343,1.0,55,547,147,84,34,43.002466,11.957893
CHIVASSO,REG,Fri,1.6478232618583495,1.0,161,1539,294,135,47,45.193637,7.889666
CIRO',REG,Fri,3.762114537444934,3.0,20,227,107,55,12,39.368701,17.116997
CITTADELLA,REG,Fri,0.11603053435114503,0.0,61,655,50,23,8,45.643868,11.789857
CIVITA D`ANTINO-MORINO,REG,Fri,2.2844827586206895,1.0,12,116,28,15,2,41.870632,13.458868
CIVITANOVA MARCHE,REG,Fri,2.8102016607354687,1.0,86,843,223,121,36,43.3091,13.7257
CIVITAVECCHIA,REG,Fri,1.022508038585209,1.0,53,622,97,41,16,42.088287,11.79815
CODOGNO,REG,Fri,5.519148936170213,2.0,77,940,392,269,113,45.154897,9.701376
CODOLA,REG,Fri,3.0,3.0,6,17,7,3,0,40.767687,14.665622
COLLEGNO,REG,Fri,1.2206521739130434,0.0,96,920,133,83,23,45.078854,7.574131
COLLEVECCHIO,REG,Fri,1.3888888888888888,1.0,34,396,45,11,4,42.298089,12.520546
CONEGLIANO,REG,Fri,0.5480928689883914,0.0,121,1206,149,76,19,45.884706,12.298909
CORONELLA,REG,Fri,3.511111111111111,2.0,11,135,37,19,8,,
COSIO TRAONA,REG,Fri,3.5603112840466924,2.0,21,257,98,59,15,46.135564,9.525498
COSSATO,REG,Fri,1.165016501650165,1.0,44,303,58,28,3,45.564216,8.175964
COTIGNOLA,REG,Fri,5.375,3.0,2,24,9,2,2,44.387077,11.938037
CRESPINO DEL LAMONE,REG,Fri,3.6238938053097347,3.0,22,226,88,57,16,,
CREVALCORE,REG,Fri,1.618811881188119,0.0,78,808,180,120,43,44.719156,11.152625
CRUCOLI,REG,Fri,4.322429906542056,4.0,19,214,113,64,20,39.449588,17.040718
CUNEO,REG,Fri,-0.3868194842406877,-2.0,44,349,31,18,11,44.387914,7.536235
CUPONE,REG,Fri,1.0,0.0,2,2,0,0,0,41.964628,13.377481
CUZZAGO,REG,Fri,2.7435897435897436,2.0,17,195,57,30,9,45.993682,8.373989
DECIMOMANNU,REG,Fri,0.24051724137931035,-1.0,124,1160,82,49,20,39.304593,8.965808
DEIVA MARINA,REG,Fri,2.435546875,1.0,50,512,141,76,30,44.217306,9.519022
DELEBIO,REG,Fri,3.5813953488372094,2.0,21,258,95,58,19,46.13865,9.461168
DIECIMO - PESCAGLIA,REG,Fri,2.874251497005988,2.0,35,334,109,59,19,43.959404,10.507844
DONNAFUGATA,REG,Fri,3.7096774193548385,2.0,9,93,29,24,14,36.882055,14.568968
DORIO,REG,Fri,3.6408668730650153,2.0,28,323,121,75,18,46.102756,9.319063
DOSSOBUONO,REG,Fri,4.414860681114551,4.0,27,323,164,79,16,45.392382,10.914831
DUBINO,REG,Fri,0.8534704370179949,0.0,35,389,28,9,4,46.172802,9.432188
ERBA,REG,Fri,0.0024630541871921183,0.0,36,406,0,0,0,,
ESTE,REG,Fri,1.7091988130563798,1.0,35,337,53,28,9,45.220954,11.662931
FABRIANO,REG,Fri,1.261437908496732,0.0,46,459,83,45,17,43.345429,12.905336
FANO,REG,Fri,2.414473684210526,1.0,53,608,166,88,27,43.842977,13.02478
FANZOLO,REG,Fri,2.0,1.0,47,325,49,14,5,45.708253,11.992069
FELTRE,REG,Fri,1.3807829181494662,1.0,37,281,28,9,1,46.012884,11.911493
FEROLETO ANTICA PIANOPOLI,REG,Fri,5.666666666666667,7.0,2,3,2,2,0,38.938255,16.36622
FERRUZZANO,REG,Fri,3.897810218978102,2.0,12,137,44,30,14,38.016304,16.134486
FI ROVEZZANO,REG,Fri,9.5,9.0,10,14,14,13,4,43.768657,11.307372
FIERA,REG,Fri,-2.1222222222222222,-2.0,60,720,3,2,1,38.144004,13.351336
FIGLINE VALDARNO,REG,Fri,3.2063882063882065,2.0,117,1221,396,233,65,43.621596,11.473652
FILATTIERA,REG,Fri,2.434017595307918,1.0,36,341,103,67,17,44.33137,9.933352
FILIANO,REG,Fri,6.0071942446043165,3.0,13,139,69,47,11,40.837161,15.752285
FIORENZUOLA,REG,Fri,2.879474940334129,1.0,71,838,203,134,61,44.928716,9.917403
FIVIZZANO - GASSANO,REG,Fri,3.260115606936416,2.0,20,173,51,24,1,44.202672,10.091691
FOLIGNO,REG,Fri,2.0,1.0,53,559,119,76,38,42.954261,12.711096
FONDI - SPERLONGA,REG,Fri,2.6130500758725344,1.0,74,659,155,90,36,41.337663,13.424893
FONTANETTO PO,REG,Fri,3.1512345679012346,3.0,27,324,108,39,5,45.191238,8.188697
FORMIA-GAETA,REG,Fri,1.6805194805194805,1.0,82,770,171,104,40,41.258773,13.605996
FORNOVO,REG,Fri,2.9344262295081966,2.0,42,488,154,89,33,44.693791,10.102014
FOSSATO DI VICO GUBBIO,REG,Fri,2.3813953488372093,1.0,21,215,54,30,12,43.283798,12.757258
FRAMURA,REG,Fri,2.9257731958762885,2.0,48,485,156,87,36,44.201903,9.555169
FRANCIA,REG,Fri,0.6912242686890574,0.0,110,923,41,15,7,38.155233,13.321938
FRATTE,REG,Fri,1.5,1.0,27,262,49,24,5,40.705637,14.778362
FROSINONE,REG,Fri,-0.8338192419825073,-1.0,78,686,51,27,13,41.625333,13.328728
FUNO CENTERGROSS,REG,Fri,3.7888675623800383,2.0,50,521,162,102,45,44.593646,11.370672
GAIFANA,REG,Fri,0.4915254237288136,-1.0,5,59,7,3,1,43.181837,12.784148
GALATI,REG,Fri,1.865979381443299,1.0,26,291,54,33,12,38.104511,15.505313
GAMBETTOLA,REG,Fri,3.19364161849711,2.0,29,346,105,64,16,44.116718,12.327555
GATTEO A MARE,REG,Fri,4.271767810026385,2.0,45,379,89,56,30,44.170691,12.432057
GAZZADA SCHIANNO MORAZZONE,REG,Fri,3.0404280618311534,2.0,71,841,207,115,46,45.77862,8.824815
GENOVA BORZOLI,REG,Fri,4.5137931034482754,2.0,23,290,120,99,28,44.434704,8.866648
GENOVA CORNIGLIANO,REG,Fri,14.75,12.0,11,12,12,10,8,44.414752,8.865035
GENOVA PEGLI,REG,Fri,4.6,5.0,5,5,3,2,0,44.426236,8.816767
GENOVA PRA,REG,Fri,7.2,9.0,5,5,4,4,1,44.426874,8.785356
GENOVA S.BIAGIO,REG,Fri,19.0,19.0,1,1,1,1,1,44.484399,8.900854
GIAMPILIERI,REG,Fri,1.4587912087912087,0.0,36,364,66,46,20,38.080121,15.493863
GIARRE RIPOSTO,REG,Fri,2.1370967741935485,0.0,63,620,117,71,35,37.730346,15.193386
GIAVE,REG,Fri,2.3333333333333335,1.0,10,51,8,4,2,40.455875,8.729388
GIOIA DEL COLLE,REG,Fri,-0.46524064171123,-1.0,36,374,17,4,1,40.796983,16.916569
GIOIOSA JONICA,REG,Fri,2.8926940639269407,1.0,43,438,145,95,24,38.300812,16.332501
GIULIANOVA,REG,Fri,1.8208955223880596,1.0,69,737,120,79,24,42.751673,13.965743
GORIANO SICOLI,REG,Fri,3.227272727272727,1.0,10,44,14,8,4,42.082698,13.78286
GRAVELLONA TOCE,REG,Fri,2.477272727272727,1.0,18,176,39,23,5,45.934051,8.428346
GRECCIO,REG,Fri,3.5397489539748954,3.0,29,239,98,41,10,42.462872,12.777009
GRICIGNANO,REG,Fri,2.5440414507772022,1.0,34,386,81,49,21,40.998742,14.241657
GRISIGNANO DI ZOCCO,REG,Fri,2.552166934189406,2.0,62,623,175,86,25,45.48638,11.710762
GROPELLO CAIROLI,REG,Fri,4.617449664429531,4.0,25,298,194,61,10,45.173101,8.991626
GROSSETO,REG,Fri,0.10962566844919786,-1.0,34,374,46,28,13,42.76728,11.1065
GUALTIERI,REG,Fri,-1.1846846846846846,-1.0,25,222,7,2,1,,
IGLESIAS,REG,Fri,-0.04048582995951417,-1.0,24,247,11,7,5,39.310563,8.539786
IPOGEO DEGLI OTTAVI,REG,Fri,2.6547085201793723,2.0,147,1561,381,138,37,41.968391,12.409026
LA GIUSTINIANA,REG,Fri,2.662179487179487,2.0,147,1560,329,124,32,41.985243,12.403457
LADISPOLI-CERVETERI,REG,Fri,1.472,1.0,88,1000,170,91,17,41.953502,12.081675
LANZARA FIMIANI,REG,Fri,5.0,5.0,1,1,1,0,0,40.769685,14.68115
LATIANO,REG,Fri,3.78125,2.0,16,192,50,29,15,40.558074,17.717629
LAVAGNA,REG,Fri,1.5,0.0,2,2,0,0,0,44.305677,9.346371
LAVENO MOMBELLO,REG,Fri,3.5195530726256985,2.0,32,358,129,80,18,45.903272,8.624583
LAVIS,REG,Fri,10.714285714285714,13.0,6,7,7,5,4,46.148306,11.095993
LECCO MAGGIANICO,REG,Fri,2.404551201011378,1.0,68,791,196,115,45,45.831179,9.411691
LETOJANNI,REG,Fri,2.94392523364486,1.0,34,321,96,61,20,37.877581,15.303128
LEVATA,REG,Fri,4.260752688172043,2.0,31,372,138,79,30,,
LEVICO,REG,Fri,4.144329896907217,3.0,16,194,87,43,8,46.005729,11.30493
LICATA,REG,Fri,5.3538461538461535,4.0,6,65,38,24,10,37.106024,13.938114
LIDO DI CLASSE-LIDO DI SAVIO,REG,Fri,3.4593967517401394,1.0,52,431,104,65,30,44.314546,12.292722
LISSONE-MUGGIO`,REG,Fri,3.9653045489591365,2.0,142,1297,496,292,110,45.60592,9.235368
LIVORNO FERRARIS,REG,Fri,1.9078212290502794,1.0,36,358,80,46,18,45.283402,8.073493
LODI,REG,Fri,3.1100569259962048,1.0,142,1581,488,300,122,45.308966,9.497585
LONGARONE ZOLDO,REG,Fri,1.9791666666666667,2.0,23,144,33,5,0,46.267466,12.301953
MADIGNANO,REG,Fri,6.7236533957845435,4.0,42,427,223,162,71,45.34383,9.730179
MALPENSA AEROPORTO T1,REG,Fri,0.0029411764705882353,0.0,39,340,0,0,0,,
MANDELA-SAMBUCI,REG,Fri,2.1580459770114944,1.0,36,348,78,45,13,42.016212,12.921976
MANERBIO,REG,Fri,3.240875912408759,2.0,33,411,118,54,30,45.357212,10.132348
MANIAGO,REG,Fri,-2.15,-2.0,7,80,1,1,0,46.170057,12.714527
MANOPPELLO,REG,Fri,1.1382978723404256,1.0,31,282,33,15,8,42.305848,14.061057
MANTOVA,REG,Fri,3.414442700156986,2.0,57,637,198,133,57,45.158746,10.783165
MANZANO,REG,Fri,1.7245508982035929,1.0,43,334,42,23,7,45.98811,13.375016
MARANO TICINO,REG,Fri,2.7425149700598803,1.0,14,167,29,14,5,45.629485,8.626172
MARATEA,REG,Fri,1.934984520123839,1.0,32,323,75,53,17,39.995028,15.70975
MARCELLINA-PALOMBARA,REG,Fri,1.882882882882883,2.0,54,555,114,46,8,41.999609,12.79134
MARECHIARO,REG,Fri,0.1970954356846473,0.0,53,482,28,13,5,41.470762,12.6123
MARZOCCA,REG,Fri,15.5,7.0,2,2,2,2,1,43.677362,13.287922
MASCALI,REG,Fri,3.0,1.0,1,2,1,0,0,37.765403,15.1942
MASSAFRA,REG,Fri,19.0,19.0,1,1,1,1,1,40.582968,17.107899
MASSALOMBARDA,REG,Fri,5.416666666666667,3.0,4,48,20,13,7,44.448948,11.828068
MAZARA DEL VALLO,REG,Fri,1.7333333333333334,0.0,31,300,55,38,21,37.652448,12.594565
MEDA,REG,Fri,0.005660377358490566,0.0,47,530,1,0,0,,
MEDE,REG,Fri,5.277580071174377,4.0,26,281,165,93,17,45.095009,8.742594
MEINA,REG,Fri,4.242105263157895,3.0,17,190,86,66,25,45.794389,8.535452
MELEGNANO,REG,Fri,2.052023121387283,1.0,66,519,105,49,5,45.356321,9.319271
MELFI,REG,Fri,2.9016949152542373,2.0,30,295,107,70,20,40.989871,15.646895
MELITO DI PORTO SALVO,REG,Fri,1.3373737373737373,0.0,46,495,88,55,23,37.916732,15.780816
MERCATELLO,REG,Fri,0.26294820717131473,0.0,51,251,3,1,0,40.606491,15.38979
MERGOZZO,REG,Fri,2.882051282051282,2.0,17,195,54,34,12,45.961303,8.440881
MESSINA CENTRALE,REG,Fri,1.1839464882943145,0.0,59,598,62,34,19,38.184975,15.561278
MEZZANI RONDANI,REG,Fri,5.1354466858789625,4.0,29,347,178,122,32,44.966764,10.398818
MEZZANO,REG,Fri,3.385321100917431,2.0,34,327,76,33,15,44.463,12.098501
MI P.GAR.SOTT.,REG,Fri,4.376340882002384,3.0,344,3356,1506,808,236,45.484228,9.185122
MILANO AFFORI,REG,Fri,2.1198501872659175,2.0,28,267,55,18,6,,
MILANO BOVISA FNM,REG,Fri,1.5608726249120337,1.0,151,1421,276,111,36,45.502993,9.159235
MILANO BRUZZANO,REG,Fri,1.5880149812734083,1.0,28,267,42,15,6,,
MILANO GRECO PIRELLI,REG,Fri,3.8823529411764706,2.0,339,3638,1390,861,288,45.51272,9.214456
MILANO LANCETTI,REG,Fri,2.3885578069129916,1.0,344,3356,885,494,157,45.492632,9.175832
MILANO REPUBBLICA,REG,Fri,4.196662693682956,3.0,344,3356,1443,803,235,,
MILETO,REG,Fri,1.3265306122448979,1.0,4,49,4,2,1,38.577082,16.060041
MIRAMARE,REG,Fri,1.1295180722891567,1.0,43,332,62,26,6,,
MIRANDOLA,REG,Fri,3.9665841584158414,2.0,78,808,287,180,58,44.891638,11.111689
MOLFETTA,REG,Fri,3.0581180811808117,2.0,105,1084,326,206,67,41.196008,16.596793
MOMBALDONE ROCCAVERANO,REG,Fri,4.352112676056338,4.0,23,213,123,72,8,44.569891,8.332781
MOMBARUZZO,REG,Fri,0.8156424581005587,0.0,16,179,11,5,1,44.76235,8.441006
MOMO,REG,Fri,2.71,2.0,20,200,53,24,7,45.574646,8.55689
MONTAGNANA,REG,Fri,2.4807121661721068,2.0,35,337,92,29,5,45.228238,11.459873
MONTECATINI CENTRO,REG,Fri,7.409160305343511,6.0,66,655,516,402,130,43.881216,10.77081
MONTEREALE VALCELLINA,REG,Fri,-1.1049382716049383,-1.0,14,162,2,1,1,46.148009,12.658923
MONTESANTO,REG,Fri,3.433846153846154,2.0,33,325,70,40,21,44.732964,11.73652
MONTESILVANO,REG,Fri,2.331782945736434,1.0,61,645,148,92,22,42.515766,14.152567
MONTI TELTI,REG,Fri,1.3904761904761904,2.0,19,105,18,10,3,40.829632,9.322814
MONTICELLO D`ALBA,REG,Fri,0.7675675675675676,0.0,19,185,9,5,1,44.703736,7.965002
MOROLO,REG,Fri,2.2230392156862746,1.0,46,408,95,51,13,41.667018,13.194557
NAPOLI CENTRALE,REG,Fri,0.7520193861066236,-1.0,119,1238,226,134,65,40.852933,14.272908
NAPOLI PIAZZA LEOPARDI,REG,Fri,0.0,0.0,1,1,0,0,0,40.82397,14.199117
NARNI AMELIA,REG,Fri,0.25,0.0,3,4,0,0,0,42.53128,12.519592
NETTUNO,REG,Fri,0.1076923076923077,0.0,29,260,13,8,3,41.459558,12.662123
NICHELINO,REG,Fri,4.6716417910447765,4.0,46,536,302,164,24,44.99132,7.642068
NIZZA MONFERRATO,REG,Fri,1.1318681318681318,0.0,16,182,16,7,3,44.772905,8.361146
NOCERA INFERIORE MERCATO,REG,Fri,2.0,1.0,1,2,0,0,0,40.745668,14.649129
NOGARA,REG,Fri,2.667976424361493,2.0,52,509,157,94,33,45.179937,11.070572
OCCHIOBELLO,REG,Fri,3.1735537190082646,2.0,10,121,42,28,4,44.899384,11.621197
OFFIDA CASTEL DI LAMA,REG,Fri,1.5258855585831064,1.0,43,367,52,30,8,42.862074,13.720285
OGGIONO,REG,Fri,2.8525252525252527,2.0,41,495,140,72,17,45.788993,9.33748
OLBIA,REG,Fri,0.345679012345679,-1.0,19,162,16,12,3,40.924595,9.498293
OLEVANO,REG,Fri,3.464163822525597,2.0,32,293,101,49,13,45.212119,8.71182
OLMENETA,REG,Fri,3.118279569892473,1.0,75,837,224,134,66,45.231099,10.03194
OLMI SPERCENIGO,REG,Fri,3.08745247148289,2.0,22,263,56,27,12,45.679467,12.338101
OMEGNA CRUSINALLO,REG,Fri,3.7350993377483444,2.0,16,151,43,27,5,45.898138,8.413929
ORBETELLO,REG,Fri,1.506993006993007,1.0,25,286,54,26,10,42.450615,11.248972
ORTE,REG,Fri,2.212487411883182,1.0,88,993,245,140,58,42.43728,12.408986
OSPEDALETTO LODIGIANO,REG,Fri,4.458955223880597,2.0,22,268,112,79,29,45.16933,9.575164
OZZANO DELL'EMILIA,REG,Fri,5.774696707105719,4.0,56,577,366,219,61,44.450797,11.487297
PADERNO DUGNANO,REG,Fri,0.26548672566371684,0.0,124,1130,25,12,4,,
PALAGIANELLO,REG,Fri,0.18770226537216828,0.0,30,309,14,4,1,40.610906,16.975202
PALAGIANO CHIATONA,REG,Fri,1.9682539682539681,-1.0,5,63,16,11,7,40.516998,17.059217
PALAZZO REALE-ORLEANS,REG,Fri,-0.17831074035453598,-1.0,113,959,33,15,8,38.10878,13.353962
PALAZZOLO,REG,Fri,1.3146067415730338,1.0,28,267,25,13,4,,
PALERMO BRANCACCIO,REG,Fri,0.8058690744920993,0.0,49,443,32,16,2,38.093141,13.392508
PALERMO CENTRALE,REG,Fri,-0.15411868910540302,-1.0,126,1129,75,35,19,38.109187,13.367515
PALIZZI,REG,Fri,2.5347222222222223,1.0,12,144,38,21,5,37.91881,15.986405
PALLANZENO,REG,Fri,3.198675496688742,2.0,16,151,37,19,3,46.043533,8.260645
PARABIAGO,REG,Fri,4.707259953161593,4.0,81,854,465,274,60,45.552441,8.946319
PELLEZZANO,REG,Fri,2.628352490421456,2.0,27,261,85,46,11,40.719928,14.777354
PERUGIA,REG,Fri,2.212962962962963,2.0,38,432,123,67,23,43.103808,12.375567
PESCARA S. MARCO,REG,Fri,-0.26181818181818184,-2.0,28,275,133,52,9,42.44613,14.208981
PESSIONE,REG,Fri,2.373134328358209,2.0,33,402,77,16,1,44.965132,7.841321
PETROSINO STRASATTI,REG,Fri,2.1466666666666665,1.0,31,300,60,37,15,37.725466,12.509434
PIADENA,REG,Fri,5.694202898550724,4.0,55,690,381,261,95,45.127608,10.369962
PIAN DI VENOLA,REG,Fri,2.8442307692307693,2.0,47,520,146,39,8,44.332136,11.188609
PIETRAGALLA,REG,Fri,4.780487804878049,2.0,32,328,121,64,18,40.753314,15.79211
PIETRASANTA,REG,Fri,4.140326975476839,3.0,76,734,286,169,56,43.95583,10.229731
PINAROLO PO,REG,Fri,5.596214511041009,4.0,26,317,161,99,36,45.073415,9.170273
PIONA,REG,Fri,3.065015479876161,2.0,28,323,98,63,22,46.124696,9.350759
PISA SAN ROSSORE,REG,Fri,2.9595490716180373,2.0,158,1508,442,236,65,43.723702,10.387363
PISTOIA,REG,Fri,1.5163398692810457,1.0,104,1071,203,119,41,43.926804,10.914624
POGGIBONSI,REG,Fri,2.816901408450704,2.0,68,710,263,128,26,43.468093,11.149455
POGGIO FIDONI,REG,Fri,9.258620689655173,8.0,6,58,57,51,13,42.395811,12.795429
POGGIO RUSCO,REG,Fri,1.6189821182943605,1.0,69,727,208,130,47,44.981859,11.124627
POGGIRIDENTI-TRESIVIO-PIATEDA,REG,Fri,2.1403508771929824,1.0,5,57,12,6,1,46.166888,9.93382
POLESELLA,REG,Fri,2.239669421487603,2.0,10,121,26,14,3,44.961039,11.738498
PONTE A ELSA,REG,Fri,1.5169491525423728,1.0,33,354,44,25,10,43.694385,10.906008
PONTE DELLA VENTURINA,REG,Fri,2.554054054054054,2.0,12,148,47,15,4,44.128589,10.990756
PONTELAMBRO - CASTELMARTE,REG,Fri,0.012422360248447204,0.0,28,322,0,0,0,,
PONTENURE,REG,Fri,4.055555555555555,1.0,8,90,16,12,5,45.001687,9.792103
PORCARI,REG,Fri,4.5,4.0,25,270,149,99,10,43.831263,10.619212
PORTO D`ASCOLI,REG,Fri,3.448657187993681,2.0,69,633,200,104,31,42.912792,13.896813
POSTO COMUNICAZIONE DOLCE`,REG,Fri,4.919786096256685,4.0,33,374,188,125,54,45.601513,10.850588
POTENZA CENTRALE,REG,Fri,1.0272727272727273,-1.0,33,330,49,37,21,40.629469,15.806808
PRATO BORGONUOVO,REG,Fri,12.5,11.0,2,2,2,2,2,43.893216,11.076222
PREMOSELLO CHIOVENDA,REG,Fri,2.1116751269035534,1.0,38,394,83,54,19,46.002188,8.326649
PRIMOLANO,REG,Fri,3.5497076023391814,3.0,14,171,60,26,6,45.965315,11.700899
PRIVERNO FOSSANOVA,REG,Fri,1.880690737833595,0.0,72,637,134,91,38,41.421853,13.186406
QUARTO DI MARANO,REG,Fri,1.02803738317757,0.0,24,107,8,6,3,40.871086,14.122801
QUARTO D`ALTINO,REG,Fri,2.7338530066815143,2.0,76,898,214,106,36,45.574576,12.365032
QUERCIANELLA,REG,Fri,3.358156028368794,2.0,32,282,87,50,17,43.454922,10.37255
QUILIANO VADO,REG,Fri,8.0,8.0,1,1,1,1,0,44.279933,8.435562
RACCONIGI,REG,Fri,2.281609195402299,1.0,58,522,86,47,17,44.771179,7.685681
RAGUSA,REG,Fri,2.526627218934911,1.0,16,169,49,34,17,36.91927,14.725677
RAIANO,REG,Fri,1.8527397260273972,1.0,29,292,52,15,2,42.097931,13.80908
RAPOLANO TERME,REG,Fri,2.9431818181818183,2.0,35,264,85,38,6,43.283331,11.602504
REGGIO CALABRIA CENTRALE,REG,Fri,-0.6824324324324325,-1.0,65,740,63,32,16,38.103884,15.635844
REGGIO CALABRIA LIDO,REG,Fri,2.0,2.0,1,1,0,0,0,38.117668,15.649171
REGGIO EMILIA,REG,Fri,3.322378716744914,2.0,120,1278,407,253,88,44.697793,10.643093
RESCALDINA,REG,Fri,0.5855855855855856,0.0,85,666,31,7,1,,
RIDOTTI-COLLEPIANO,REG,Fri,0.5,0.0,2,2,0,0,0,,
RIGOROSO,REG,Fri,6.0,6.0,1,1,1,1,0,44.670577,8.896487
RIMINI,REG,Fri,0.3143507972665148,-1.0,88,878,128,77,44,44.064176,12.574093
RIMINI TORRE PEDRERA,REG,Fri,3.6666666666666665,1.0,43,354,59,41,23,44.106987,12.508755
RIMINI VISERBA,REG,Fri,2.368286445012788,1.0,48,391,53,37,22,44.088407,12.533785
RIO DI PUSTERIA,REG,Fri,1.346938775510204,1.0,9,98,5,2,1,46.79712,11.670028
RIOLA,REG,Fri,1.768796992481203,1.0,48,532,77,27,7,44.229851,11.053592
RIVA TRIGOSO,REG,Fri,3.033195020746888,2.0,47,482,140,86,37,44.26391,9.429277
